symbol,start_date,end_date,total_return,alpha,theta
PHM,2024-08-03 00:00:00+00:00,2024-10-02 00:00:00+00:00,0.009920622384628786,-0.17435250064264707,-0.03792791171469424
PHM,2021-09-29 00:00:00+00:00,2021-11-28 00:00:00+00:00,-0.1408647253202801,-0.21881303983262113,-0.07185954194239882
PHM,2022-05-08 00:00:00+00:00,2022-07-07 00:00:00+00:00,-0.18694693983478472,-0.2148826153518746,-0.006957051018376931
PHM,2023-11-06 00:00:00+00:00,2024-01-05 00:00:00+00:00,0.10379954081315176,-0.07980928443735139,0.0024395346061154635
PHM,2024-02-05 00:00:00+00:00,2024-04-05 00:00:00+00:00,-0.010883309574883385,-0.09515635124070457,0.0012241737989723556
PHM,2020-08-04 00:00:00+00:00,2020-10-03 00:00:00+00:00,-0.03208427248678546,-0.10316515017422376,-0.004212590221751078
PHM,2019-07-13 00:00:00+00:00,2019-09-11 00:00:00+00:00,-0.0907477747518658,-0.11768236320853945,0.0013518563151687923
PHM,2018-11-14 00:00:00+00:00,2019-01-13 00:00:00+00:00,-0.006138649128410236,-0.1682957563603304,-0.05034866725519316
PHM,2021-09-02 00:00:00+00:00,2021-11-01 00:00:00+00:00,-0.1156602135001178,0.004545281918146737,0.04774840293563816
PHM,2021-08-30 00:00:00+00:00,2021-10-29 00:00:00+00:00,-0.09729707959540662,0.016678763996521573,0.055370709190087464
PHM,2020-07-03 00:00:00+00:00,2020-09-01 00:00:00+00:00,0.07896117272241299,-0.2284174395703849,-0.014793584730040096
PHM,2019-12-19 00:00:00+00:00,2020-02-17 00:00:00+00:00,0.07851685268138724,-0.08382424901352821,-0.017057070375904218
PHM,2021-09-09 00:00:00+00:00,2021-11-08 00:00:00+00:00,-0.09859597493590869,-0.1170008443744031,-0.061396545001636424
PHM,2019-04-01 00:00:00+00:00,2019-05-31 00:00:00+00:00,-0.0696388619451514,-0.18997732875522558,-0.08212807836913338
PHM,2018-08-24 00:00:00+00:00,2018-10-23 00:00:00+00:00,-0.18950069850876944,0.09464414809979371,0.09980377076497365
PHM,2024-08-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,-0.032727047237196556,-0.12510350466165476,-0.02275888146189274
PHM,2020-06-24 00:00:00+00:00,2020-08-23 00:00:00+00:00,0.17802931520195373,-0.17178916325614055,0.006876671321998817
PHM,2019-12-03 00:00:00+00:00,2020-02-01 00:00:00+00:00,-0.002215351305706861,-0.15999813572397173,-0.019907741644243263
PHM,2018-09-12 00:00:00+00:00,2018-11-11 00:00:00+00:00,-0.18087412138317205,-0.08210745976246357,0.07150541685232872
PHM,2023-01-10 00:00:00+00:00,2023-03-11 00:00:00+00:00,0.02801646280753559,-0.0968081817167834,0.01606010058784388
PHM,2022-11-04 00:00:00+00:00,2023-01-03 00:00:00+00:00,-0.07474852092520066,-0.2706358188095224,-0.06307090584304335
PHM,2020-01-11 00:00:00+00:00,2020-03-11 00:00:00+00:00,-0.061307113647952036,-0.04658261835352491,0.03042023350835063
PHM,2019-12-24 00:00:00+00:00,2020-02-22 00:00:00+00:00,0.03944476539518277,-0.14617074129264324,-0.017057070375904107
PHM,2019-04-08 00:00:00+00:00,2019-06-07 00:00:00+00:00,-0.07811913393676803,-0.18450809112127176,-0.08556680394049693
PHM,2024-10-07 00:00:00+00:00,2024-12-06 00:00:00+00:00,-0.13317294303316615,-0.061798444912739114,-0.023713686786763805
PHM,2022-06-23 00:00:00+00:00,2022-08-22 00:00:00+00:00,-0.220404781444266,-0.2909385409422346,-0.11289563374605474
PHM,2019-06-20 00:00:00+00:00,2019-08-19 00:00:00+00:00,-0.116417720305693,-0.1064978735247604,-0.019618585869779687
PHM,2019-09-02 00:00:00+00:00,2019-11-01 00:00:00+00:00,-0.021155899683775913,-0.1794444303256752,-0.0031597824343388564
PHM,2024-02-06 00:00:00+00:00,2024-04-06 00:00:00+00:00,-0.01309361760989603,-0.11780228998892553,0.0012241737989722862
PHM,2018-03-06 00:00:00+00:00,2018-05-05 00:00:00+00:00,0.0019037476856756542,-0.028825267340211694,0.024763358943796
PHM,2022-05-08 00:00:00+00:00,2022-07-07 00:00:00+00:00,-0.18694693983478472,-0.2148826153518746,-0.006957051018376931
PHM,2019-07-08 00:00:00+00:00,2019-09-06 00:00:00+00:00,-0.06523822411372393,-0.12237733866629213,0.0013518563151685703
