symbol,start_date,end_date,total_return,alpha,theta
ANSS,2022-12-10 00:00:00+00:00,2023-02-08 00:00:00+00:00,0.023549102474892863,-0.10760706798351025,0.004690256525264183
ANSS,2021-06-09 00:00:00+00:00,2021-08-08 00:00:00+00:00,-0.029968065660885515,-0.1619725969720321,-0.017712893511252742
ANSS,2018-11-30 00:00:00+00:00,2019-01-29 00:00:00+00:00,-0.06845886127865086,-0.06926316584551813,0.019423094675873054
ANSS,2018-09-06 00:00:00+00:00,2018-11-05 00:00:00+00:00,-0.09525734225513574,0.06503865687746724,0.14304549681725004
ANSS,2018-01-09 00:00:00+00:00,2018-03-10 00:00:00+00:00,0.13143923345384834,0.022038892061513868,0.021070611518240412
ANSS,2023-03-03 00:00:00+00:00,2023-05-02 00:00:00+00:00,0.00939357873734508,-0.0021686234167206924,0.006888736261150191
ANSS,2023-05-07 00:00:00+00:00,2023-07-06 00:00:00+00:00,0.12346291705891545,0.027673847930492032,0.051198472563944754
ANSS,2021-03-31 00:00:00+00:00,2021-05-30 00:00:00+00:00,-0.09998949745946874,-0.09124742363042174,-0.009036715937754819
ANSS,2018-10-22 00:00:00+00:00,2018-12-21 00:00:00+00:00,-0.13130932088595643,-0.08196238724338373,0.03175273344841817
ANSS,2021-01-11 00:00:00+00:00,2021-03-12 00:00:00+00:00,-0.12534183249631353,0.01315424161638662,0.034214096463337285
ANSS,2020-04-09 00:00:00+00:00,2020-06-08 00:00:00+00:00,0.0715261197346696,-0.10948182351841851,-0.02682232973092366
ANSS,2018-11-23 00:00:00+00:00,2019-01-22 00:00:00+00:00,-0.042774162885360456,-0.10459794177581216,-0.020645758848412743
ANSS,2024-08-17 00:00:00+00:00,2024-10-16 00:00:00+00:00,-0.05815294649070268,-0.06598541187681192,-0.026487157837966693
ANSS,2021-04-05 00:00:00+00:00,2021-06-04 00:00:00+00:00,-0.13946881312908743,-0.06050213986144867,-0.009036715937754847
ANSS,2018-05-15 00:00:00+00:00,2018-07-14 00:00:00+00:00,-0.0012230460145330824,-0.0916111002691406,0.0007090420404772119
ANSS,2018-06-20 00:00:00+00:00,2018-08-19 00:00:00+00:00,-0.07015493898764731,-0.026577359498869413,0.0060734656611342586
ANSS,2018-03-08 00:00:00+00:00,2018-05-07 00:00:00+00:00,-0.06327720197448172,-0.05184575758581658,0.021818514807598582
ANSS,2019-08-10 00:00:00+00:00,2019-10-09 00:00:00+00:00,-0.11387644571188105,-0.15967505384440486,-0.07498671712084083
ANSS,2022-05-01 00:00:00+00:00,2022-06-30 00:00:00+00:00,-0.18752543866885404,-0.04338077752320005,0.019318715499208383
ANSS,2019-07-01 00:00:00+00:00,2019-08-30 00:00:00+00:00,-0.11533273109760969,-0.11603809303533012,-0.04254505280806961
ANSS,2021-04-11 00:00:00+00:00,2021-06-10 00:00:00+00:00,-0.18046897386831673,-0.06870796834149373,-0.024264531289368785
ANSS,2018-04-06 00:00:00+00:00,2018-06-05 00:00:00+00:00,0.019630315822324745,-0.04627782186989904,0.016306452021851686
ANSS,2018-10-11 00:00:00+00:00,2018-12-10 00:00:00+00:00,-0.08949327292424514,-0.06945610580713393,0.018008788475659426
ANSS,2024-12-25 00:00:00+00:00,2025-02-23 00:00:00+00:00,-0.06775310812745232,-0.026090621692243583,-0.004799511539033741
ANSS,2024-01-04 00:00:00+00:00,2024-03-04 00:00:00+00:00,-0.03081440510726736,-0.009034508344614948,0.022394232579469556
ANSS,2018-03-15 00:00:00+00:00,2018-05-14 00:00:00+00:00,-0.017739291963859642,-0.042826054349253725,0.006270245178955844
ANSS,2024-04-08 00:00:00+00:00,2024-06-07 00:00:00+00:00,-0.07508607453427672,-0.018143686473141407,-0.0020997728680201416
ANSS,2023-12-26 00:00:00+00:00,2024-02-24 00:00:00+00:00,-0.07464160896817887,-0.016861672022022413,0.037453020752283184
ANSS,2018-08-05 00:00:00+00:00,2018-10-04 00:00:00+00:00,0.003235467656768094,-0.03621400817780994,0.006491820457785513
ANSS,2024-04-23 00:00:00+00:00,2024-06-22 00:00:00+00:00,-0.07780817852478066,-0.06864836808515974,-0.024948127208169385
ANSS,2020-09-16 00:00:00+00:00,2020-11-15 00:00:00+00:00,0.07858692587987776,0.09297383239881597,0.03998940161479489
ANSS,2018-02-05 00:00:00+00:00,2018-04-06 00:00:00+00:00,0.011047543903964794,0.028734977700129033,0.007277829906130254
