symbol,start_date,end_date,total_return,alpha,theta
RSG,2019-02-19 00:00:00+00:00,2019-04-20 00:00:00+00:00,-0.039793337813360384,-0.06605976768385816,-0.005147762450404089
RSG,2020-02-24 00:00:00+00:00,2020-04-24 00:00:00+00:00,-0.3628113901176272,-0.1413788283350168,-0.0769674395138426
RSG,2023-05-10 00:00:00+00:00,2023-07-09 00:00:00+00:00,-0.06013960887242419,-0.07753830364995892,-0.013755761188079058
RSG,2024-04-09 00:00:00+00:00,2024-06-08 00:00:00+00:00,-0.1024852825336923,-0.08843376466669439,-0.05176085929722443
RSG,2023-04-02 00:00:00+00:00,2023-06-01 00:00:00+00:00,-0.03258035915532105,-0.07060619234676736,-0.006588080012120245
RSG,2021-08-16 00:00:00+00:00,2021-10-15 00:00:00+00:00,-0.023028332655335076,-0.0884941316659085,-0.023049831447278783
RSG,2018-04-13 00:00:00+00:00,2018-06-12 00:00:00+00:00,-0.04257979165587599,-0.0834118661001817,-0.04634882600410504
RSG,2020-04-23 00:00:00+00:00,2020-06-22 00:00:00+00:00,0.007561657342475883,-0.01297098787844888,0.04198818526369198
RSG,2021-12-08 00:00:00+00:00,2022-02-06 00:00:00+00:00,-0.10804090316305434,-0.03901753596949434,-0.018812532979878976
RSG,2023-11-29 00:00:00+00:00,2024-01-28 00:00:00+00:00,-0.014901473008457344,-0.08817834594773345,-0.019621820034518102
RSG,2021-02-26 00:00:00+00:00,2021-04-27 00:00:00+00:00,0.04343959975567358,-0.10705081368869301,-0.02506909543961658
RSG,2018-11-18 00:00:00+00:00,2019-01-17 00:00:00+00:00,-0.04521924641997089,-0.024607791631527792,0.030344952356956237
RSG,2018-04-04 00:00:00+00:00,2018-06-03 00:00:00+00:00,-0.051783416040909455,-0.05953760449294605,-0.002126135339401966
RSG,2023-10-10 00:00:00+00:00,2023-12-09 00:00:00+00:00,0.008875078895121789,-0.09625432633081643,-0.001736104777711564
RSG,2018-05-09 00:00:00+00:00,2018-07-08 00:00:00+00:00,-0.07769999677047763,-0.09269460900532266,-0.05016747734801468
RSG,2023-04-17 00:00:00+00:00,2023-06-16 00:00:00+00:00,-0.019508273866834003,-0.06217318124495848,-0.016788969370009378
RSG,2021-04-04 00:00:00+00:00,2021-06-03 00:00:00+00:00,0.029486397479517736,-0.053570996431680125,0.004089809461254652
RSG,2022-11-19 00:00:00+00:00,2023-01-18 00:00:00+00:00,-0.061465656545476435,0.008842142927945246,0.023214073394392673
RSG,2019-06-04 00:00:00+00:00,2019-08-03 00:00:00+00:00,-0.05723818318287655,-0.09177068600653526,-0.060393440049220044
RSG,2023-11-08 00:00:00+00:00,2024-01-07 00:00:00+00:00,-0.016242355316120154,-0.0690208983314497,-0.013510386401145616
RSG,2022-10-22 00:00:00+00:00,2022-12-21 00:00:00+00:00,-0.0720687763201694,-0.02222010860550512,-0.04079617770996824
RSG,2019-08-27 00:00:00+00:00,2019-10-26 00:00:00+00:00,-0.0611251424695034,-0.029288262206038522,-0.02030321143989769
RSG,2021-08-04 00:00:00+00:00,2021-10-03 00:00:00+00:00,-0.05401291577002425,-0.05886664577760925,-0.024604178437411306
RSG,2023-09-17 00:00:00+00:00,2023-11-16 00:00:00+00:00,-0.027131178969707292,-0.08105930890216612,-0.023582021874386905
RSG,2019-04-27 00:00:00+00:00,2019-06-26 00:00:00+00:00,-0.011046204289201285,-0.06445609692455989,-0.013456509005689211
RSG,2020-12-16 00:00:00+00:00,2021-02-14 00:00:00+00:00,-0.1466836153267751,-0.0858804553821139,-0.07859277871168893
RSG,2019-08-25 00:00:00+00:00,2019-10-24 00:00:00+00:00,-0.048635500535862804,-0.03648694154495445,-0.020303211439897627
RSG,2020-08-25 00:00:00+00:00,2020-10-24 00:00:00+00:00,-0.03245021443062854,-0.04959737112617489,-0.01088126186559947
RSG,2019-08-08 00:00:00+00:00,2019-10-07 00:00:00+00:00,-0.06918152581172166,-0.04468155500091299,-0.02714020197790966
RSG,2023-04-28 00:00:00+00:00,2023-06-27 00:00:00+00:00,-0.06510526429609186,-0.1324191661369029,-0.016788969370009454
RSG,2018-09-10 00:00:00+00:00,2018-11-09 00:00:00+00:00,0.003046417769609917,0.01861449801206973,0.019465666177542487
RSG,2018-07-31 00:00:00+00:00,2018-09-29 00:00:00+00:00,-0.029080178710491823,-0.04353311444372835,-0.004210634363098487
