symbol,start_date,end_date,total_return,alpha,theta
GEN,2024-10-25 00:00:00+00:00,2024-12-24 00:00:00+00:00,-0.06722346456450609,-0.09744121627461652,-0.012748658771406074
GEN,2018-10-22 00:00:00+00:00,2018-12-21 00:00:00+00:00,-0.05444818299107425,-0.04849742580852251,0.06151169217778592
GEN,2018-02-07 00:00:00+00:00,2018-04-08 00:00:00+00:00,0.018331066789073418,0.05511275092296515,0.01587016678822452
GEN,2018-06-08 00:00:00+00:00,2018-08-07 00:00:00+00:00,-0.22794674285825905,-0.14550860742760519,-0.07912621175022677
GEN,2018-04-17 00:00:00+00:00,2018-06-16 00:00:00+00:00,-0.14609795662552755,0.09374586956319064,0.18974261970730605
GEN,2024-11-11 00:00:00+00:00,2025-01-10 00:00:00+00:00,-0.07692804521935968,0.00020643815982127056,-0.002140366480624517
GEN,2018-06-20 00:00:00+00:00,2018-08-19 00:00:00+00:00,-0.2106960371695223,-0.136417944101357,-0.07236535168303151
GEN,2021-03-12 00:00:00+00:00,2021-05-11 00:00:00+00:00,-0.06536994107215179,-0.0903802308816087,-0.024674832483392264
GEN,2024-06-16 00:00:00+00:00,2024-08-15 00:00:00+00:00,-0.028489287334416958,-0.067473266779743,-0.0064940159827359956
GEN,2021-07-13 00:00:00+00:00,2021-09-11 00:00:00+00:00,-0.07956393906805773,-0.06987556158656488,0.034955775869893804
GEN,2021-09-23 00:00:00+00:00,2021-11-22 00:00:00+00:00,-0.15015645995476248,-0.15161609380749597,-0.06399303804113865
GEN,2022-08-24 00:00:00+00:00,2022-10-23 00:00:00+00:00,-0.1572600612340706,-0.10014411947083189,-0.03803510767695842
GEN,2020-03-25 00:00:00+00:00,2020-05-24 00:00:00+00:00,0.003490636362986095,-0.13618230517696958,0.007364479970023749
GEN,2018-08-23 00:00:00+00:00,2018-10-22 00:00:00+00:00,-0.08123573497054806,-0.06751150895023314,-0.0353626072252496
GEN,2023-08-06 00:00:00+00:00,2023-10-05 00:00:00+00:00,-0.16050324836784755,-0.010814520547111656,0.008011948545867759
GEN,2021-01-24 00:00:00+00:00,2021-03-25 00:00:00+00:00,-0.05693141916915479,-0.07513273790621071,0.01166404572850227
GEN,2018-03-10 00:00:00+00:00,2018-05-09 00:00:00+00:00,-0.056397154123016546,-0.06316446101215248,0.025186864173089366
GEN,2023-05-08 00:00:00+00:00,2023-07-07 00:00:00+00:00,0.061365546508416316,0.025568962020269342,0.02494737497818983
GEN,2021-11-21 00:00:00+00:00,2022-01-20 00:00:00+00:00,-0.10396952458924331,-0.17528663059722943,-0.05771052466018446
GEN,2021-07-29 00:00:00+00:00,2021-09-27 00:00:00+00:00,-0.07524989565630748,-0.10219251309363359,-0.03509286235107756
GEN,2020-03-01 00:00:00+00:00,2020-04-30 00:00:00+00:00,-0.03552524963926075,-0.16702934243321255,-0.017614006367207558
GEN,2018-12-14 00:00:00+00:00,2019-02-12 00:00:00+00:00,-0.020562020591652016,-0.02251441945499934,0.08365776092340757
GEN,2018-02-16 00:00:00+00:00,2018-04-17 00:00:00+00:00,-0.02129366129568595,-0.014908640701105185,0.023881229161718157
GEN,2018-01-07 00:00:00+00:00,2018-03-08 00:00:00+00:00,-0.10716762337660128,-0.03134420786348811,-0.007290850501390916
GEN,2022-04-08 00:00:00+00:00,2022-06-07 00:00:00+00:00,-0.20474234974909591,-0.11280434186252519,-0.06461797882842144
GEN,2021-10-06 00:00:00+00:00,2021-12-05 00:00:00+00:00,-0.17683781207084948,-0.12893983711072635,-0.0991478041370878
GEN,2020-11-18 00:00:00+00:00,2021-01-17 00:00:00+00:00,-0.0670720608913804,-0.15413930733038028,-0.06324793260483136
GEN,2021-05-11 00:00:00+00:00,2021-07-10 00:00:00+00:00,-0.056680404158655474,-0.33641180613231103,-0.05913788182940574
GEN,2022-01-12 00:00:00+00:00,2022-03-13 00:00:00+00:00,-0.02472204403675576,-0.05667509553973503,0.019333250946472647
GEN,2020-08-18 00:00:00+00:00,2020-10-17 00:00:00+00:00,-0.19769538019793742,-0.11472428833398325,-0.07316615212455935
GEN,2019-12-05 00:00:00+00:00,2020-02-03 00:00:00+00:00,-0.05241022340408421,-0.16778107501285347,-0.0328039844233291
GEN,2019-11-22 00:00:00+00:00,2020-01-21 00:00:00+00:00,-0.02803340703067363,-0.1667355646800286,-0.032803984423329435
